Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,0.0,0.0,0.2,1.8
3,2.64,0.0,0.0,0.36,2.64
100,89.44,1.84,0.1743,10.56,89.44
200,179.26,3.82,0.3620999999999999,20.74,179.26
2000,1788.37,31.82,3.0206000000000035,211.63,1788.37
10000,8944.08,67.45,6.4055,1055.92,8944.08
20000,17900.79,92.96,8.828899999999999,2099.21,17900.79
40000,35804.83,142.52,13.538800000000004,4195.17,35804.83
60000,53698.24,192.67,18.305999999999994,6301.76,53698.24
80000,71590.32,243.56,23.137199999999996,8409.68,71590.32
100000,89487.35,292.72,27.8056,10512.65,89487.35
200000,178961.34,542.74,51.5576,21038.66,178961.34
400000,357917.7,1040.1,98.80689999999998,42082.3,357917.7
600000,536902.42,1542.26,146.51240000000004,63097.58,536902.42
800000,715839.34,2046.08,194.37479999999994,84160.66,715839.34
1000000,894778.75,2546.78,241.9418000000001,105221.25,894778.75
