Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.83,0.03,0.0,0.17,1.83
3,2.73,0.04,0.0,0.27,2.73
100,89.79,5.77,0.0,10.21,89.79
200,179.21,16.78,0.0,20.79,179.21
2000,1791.24,293.56,0.0,208.76,1791.24
10000,8948.02,1700.66,0.0,1051.98,8948.02
20000,17896.32,3413.51,0.0,2103.68,17896.32
40000,35795.86,6917.48,0.0,4204.14,35795.86
60000,53687.36,10629.22,0.0,6312.64,53687.36
80000,71582.11,14747.73,0.0,8417.89,71582.11
100000,89482.17,18788.44,0.0,10517.83,89482.17
200000,178990.05,40026.59,0.0,21009.95,178990.05
400000,357993.86,86565.67,0.0,42006.14,357993.86
600000,536989.89,137769.62,0.0,63010.11,536989.89
800000,715986.61,192866.15,0.0,84013.39,715986.61
1000000,894978.2,249925.12,0.0,105021.8,894978.2
