Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.77,2.0,0.0599999999999999,0.23,1.77
3,2.68,2.0,0.0599999999999999,0.32,2.68
100,87.66,67.0,1.9900000000000015,12.34,87.66
200,175.28,134.0,4.019999999999995,24.72,175.28
2000,1789.01,678.81,11.139300000000002,210.99,1789.01
10000,8969.72,2611.53,30.498099999999997,1030.28,8969.72
20000,17946.66,5013.15,54.52149999999999,2053.34,17946.66
40000,35898.21,9813.17,102.5225,4101.79,35898.21
60000,53843.97,14613.17,150.52249999999998,6156.03,53843.97
80000,71795.54,19413.17,198.5225000000001,8204.46,71795.54
200000,179522.76,48213.24,486.5232000000001,20477.24,179522.76
400000,359039.0,96213.24,966.5231999999996,40961.0,359039.0
600000,538568.92,144213.24,1446.5232,61431.08,538568.92
800000,718067.69,192213.24,1926.5232,81932.31,718067.69
1000000,897598.5,240213.24,2406.5232000000005,102401.5,897598.5
