Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,1.0,0.08999999999999991,0.31,1.69
3,2.45,2.0,0.19000000000000006,0.55,2.45
100,84.33,50.0,4.75,15.67,84.33
200,168.49,100.0,9.5,31.51,168.49
2000,1780.21,101.13,9.607400000000002,219.79,1780.21
10000,8940.75,101.13,9.6074,1059.25,8940.75
20000,17889.86,101.13,9.607400000000002,2110.14,17889.86
40000,35787.72,101.13,9.607400000000002,4212.28,35787.72
60000,53682.59,101.13,9.607400000000002,6317.41,53682.59
80000,71581.35,101.13,9.607400000000002,8418.65,71581.35
200000,178998.99,101.13,9.607400000000002,21001.01,178998.99
400000,357995.51,101.13,9.607400000000002,42004.49,357995.51
600000,537001.78,101.13,9.607400000000002,62998.22,537001.78
800000,715976.86,101.13,9.607400000000002,84023.14,715976.86
1000000,894981.12,101.13,9.607400000000002,105018.88,894981.12
