Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.010000000000000007,0.19,1.81
3,2.72,1.09,0.010900000000000007,0.28,2.72
100,89.54,49.51,0.49510000000000004,10.46,89.54
200,178.85,98.81,0.9880999999999996,21.15,178.85
2000,1789.63,923.54,9.235399999999997,210.37,1789.63
10000,8952.38,4230.89,42.3089,1047.62,8952.38
20000,17912.78,8042.3,80.42300000000002,2087.22,17912.78
40000,35851.62,14618.36,146.1836,4148.38,35851.62
60000,53794.67,20040.93,200.4093,6205.33,53794.67
80000,71740.61,25123.41,251.23409999999993,8259.39,71740.61
100000,89695.27,29717.71,297.1771,10304.73,89695.27
200000,179498.56,47848.57,478.4857000000001,20501.44,179498.56
400000,359233.22,72890.96,728.9095999999997,40766.78,359233.22
600000,539088.88,89276.84,892.7684000000003,60911.12,539088.88
800000,718975.51,101997.47,1019.9747000000003,81024.49,718975.51
1000000,898841.69,112732.27,1127.3227000000004,101158.31,898841.69
