Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.74,1.0,0.08999999999999991,0.26,1.74
3,2.62,2.0,0.08999999999999991,0.38,2.62
100,86.5,63.56,2.4048,13.5,86.5
200,173.42,124.83,4.4145,26.58,173.42
2000,1752.94,1167.81,28.1124,247.06,1752.94
10000,8828.03,5412.74,71.09009999999998,1171.97,8828.03
20000,17699.68,10513.98,97.55010000000006,2300.32,17699.68
40000,35472.56,20458.52,126.99990000000004,4527.44,35472.56
60000,53252.24,30250.79,143.30610000000007,6747.76,53252.24
80000,71041.66,40271.91,156.8367,8958.34,71041.66
100000,88825.43,50568.71,166.76640000000003,11174.57,88825.43
200000,177795.7,100532.26,196.43220000000002,22204.3,177795.7
400000,355765.28,198397.32,224.06309999999996,44234.72,355765.28
600000,533777.05,297719.79,240.9227999999999,66222.95,533777.05
800000,711778.86,398141.53,251.50859999999994,88221.14,711778.86
1000000,889796.67,499499.61,261.21779999999995,110203.33,889796.67
