Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,2.0,0.13000000000000025,0.31,1.69
3,2.52,2.0,0.13000000000000025,0.48,2.52
100,84.61,60.45,3.8150000000000004,15.39,84.61
200,170.2,118.84,7.397599999999998,29.8,170.2
2000,1726.47,937.01,54.15040000000001,273.53,1726.47
10000,8736.97,3052.03,166.91020000000003,1263.03,8736.97
20000,17561.31,4533.92,242.02579999999995,2438.69,17561.31
40000,35268.03,6503.99,337.4885999999999,4731.97,35268.03
60000,53008.94,7718.56,395.1409000000001,6991.06,53008.94
80000,70764.41,8634.42,438.59379999999976,9235.59,70764.41
100000,88539.11,9352.51,471.90339999999975,11460.89,88539.11
200000,177433.64,11566.33,575.6917000000001,22566.36,177433.64
400000,355320.64,13704.69,676.8001,44679.36,355320.64
600000,533272.56,14951.04,734.8926000000002,66727.44,533272.56
800000,711237.73,15758.08,772.4017000000001,88762.27,711237.73
1000000,889192.64,16456.44,804.6115999999996,110807.36,889192.64
