Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.63,1.0,0.0,0.37,1.63
3,2.37,1.14,0.0,0.63,2.37
100,80.02,50.11,0.0,19.98,80.02
200,160.76,100.5,0.0,39.24,160.76
2000,1599.21,1006.01,0.0,400.79,1599.21
10000,8003.22,5082.51,0.0,1996.78,8003.22
20000,16008.63,10007.35,0.0,3991.37,16008.63
40000,32006.43,19921.93,0.0,7993.57,32006.43
60000,48005.01,30079.86,0.0,11994.99,48005.01
80000,63995.98,40057.1,0.0,16004.02,63995.98
100000,79990.6,49996.56,0.0,20009.4,79990.6
200000,159981.86,100606.45,0.0,40018.14,159981.86
400000,319998.6,199102.79,0.0,80001.4,319998.6
600000,479982.03,299154.35,0.0,120017.97,479982.03
800000,639965.29,401848.55,0.0,160034.71,639965.29
1000000,799990.23,500462.41,0.0,200009.77,799990.23
