Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.74,1.0,0.04000000000000003,0.26,1.74
3,2.56,1.86,0.07440000000000005,0.44,2.56
100,86.88,46.2,1.8480000000000008,13.12,86.88
200,174.41,88.81,3.5524,25.59,174.41
2000,1750.57,692.76,27.710399999999996,249.43,1750.57
10000,8806.81,2276.15,91.04600000000002,1193.19,8806.81
20000,17652.08,3488.06,139.5224,2347.92,17652.08
40000,35393.32,4974.66,198.98639999999995,4606.68,35393.32
60000,53143.57,5944.85,237.79400000000004,6856.43,53143.57
80000,70920.15,6654.14,266.1655999999999,9079.85,70920.15
100000,88696.96,7255.48,290.2192000000001,11303.04,88696.96
200000,177619.66,9068.61,362.74440000000004,22380.34,177619.66
400000,355546.08,10962.31,438.4923999999999,44453.92,355546.08
600000,533471.91,12011.4,480.45599999999985,66528.09,533471.91
800000,711458.69,12728.52,509.14079999999973,88541.31,711458.69
1000000,889462.32,13261.81,530.4723999999999,110537.68,889462.32
