Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.88,1.0,0.0,0.12,1.88
3,2.73,1.03,0.0,0.27,2.73
100,90.81,49.29,0.0,9.19,90.81
200,180.75,100.66,0.0,19.25,180.75
2000,1800.7,996.19,0.0,199.3,1800.7
10000,8997.36,4958.25,0.0,1002.64,8997.36
20000,17990.75,9857.22,0.0,2009.25,17990.75
40000,35990.88,19768.16,0.0,4009.12,35990.88
60000,53989.02,29930.09,0.0,6010.98,53989.02
80000,71990.94,39652.27,0.0,8009.06,71990.94
100000,89993.48,49602.47,0.0,10006.52,89993.48
200000,179989.79,98980.38,0.0,20010.21,179989.79
400000,360020.44,199284.54,0.0,39979.56,360020.44
600000,540039.02,299854.79,0.0,59960.98,540039.02
800000,720026.79,404077.73,0.0,79973.21,720026.79
1000000,900023.59,503504.57,0.0,99976.41,900023.59
