Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.08999999999999991,0.27,1.73
3,2.64,1.04,0.09399999999999992,0.36,2.64
100,85.74,38.49,3.654,14.26,85.74
200,171.52,71.75,6.813999999999998,28.48,171.52
2000,1750.55,413.67,39.29580000000001,249.45,1750.55
10000,8871.23,921.05,87.4972,1128.77,8871.23
20000,17795.73,1196.21,113.63759999999996,2204.27,17795.73
40000,35667.89,1483.52,140.93169999999998,4332.11,35667.89
60000,53550.71,1648.39,156.59480000000002,6449.29,53550.71
80000,71438.96,1748.86,166.13910000000007,8561.04,71438.96
100000,89324.7,1842.73,175.05700000000002,10675.3,89324.7
200000,178804.4,2113.7,200.7988,21195.6,178804.4
400000,357774.21,2352.89,223.52239999999992,42225.79,357774.21
600000,536753.86,2486.15,236.18319999999997,63246.14,536753.86
800000,715744.85,2582.36,245.32319999999999,84255.15,715744.85
1000000,894747.69,2664.05,253.08439999999996,105252.31,894747.69
