Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.58,1.0,0.08999999999999991,0.42,1.58
3,2.48,1.13,0.10169999999999989,0.52,2.48
100,85.56,39.92,3.5928000000000004,14.44,85.56
200,171.52,74.76,6.7284000000000015,28.48,171.52
2000,1741.3,439.19,39.527099999999976,258.7,1741.3
10000,8811.09,1044.97,94.04729999999999,1188.91,8811.09
20000,17686.39,1375.91,123.83189999999993,2313.61,17686.39
40000,35455.69,1703.1,153.27899999999997,4544.31,35455.69
60000,53233.08,1894.3,170.4869999999999,6766.92,53233.08
80000,71021.14,2042.77,183.84930000000003,8978.86,71021.14
100000,88810.39,2137.51,192.37589999999997,11189.61,88810.39
200000,177783.52,2458.31,221.2478999999999,22216.48,177783.52
400000,355774.33,2740.59,246.65310000000008,44225.67,355774.33
600000,533773.69,2903.96,261.35639999999995,66226.31,533773.69
800000,711743.04,3024.93,272.2437,88256.96,711743.04
1000000,889713.36,3104.42,279.39779999999996,110286.64,889713.36
