Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.66,1.0,0.09999999999999981,0.34,1.66
3,2.44,2.0,0.19999999999999962,0.56,2.44
100,84.21,57.31,5.730999999999999,15.79,84.21
200,168.9,108.59,10.859000000000004,31.1,168.9
2000,1730.11,702.97,70.29700000000001,269.89,1730.11
10000,8834.19,1685.82,168.58200000000005,1165.81,8834.19
20000,17787.52,2183.79,218.37900000000002,2212.48,17787.52
40000,35734.21,2707.74,270.77399999999994,4265.79,35734.21
60000,53703.11,2992.95,299.2950000000002,6296.89,53703.11
80000,71668.41,3227.65,322.7649999999999,8331.59,71668.41
100000,89650.76,3393.72,339.37200000000007,10349.24,89650.76
200000,179615.24,3859.99,385.999,20384.76,179615.24
400000,359549.08,4344.92,434.4919999999999,40450.92,359549.08
600000,539546.97,4602.54,460.2540000000003,60453.03,539546.97
800000,719519.47,4780.86,478.08599999999984,80480.53,719519.47
1000000,899497.11,4915.31,491.53100000000006,100502.89,899497.11
