Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.0,0.19,1.81
3,2.75,2.0,0.0,0.25,2.75
100,89.06,66.24,0.0,10.94,89.06
200,178.65,132.58,0.0,21.35,178.65
2000,1781.57,1319.34,0.0,218.43,1781.57
10000,8897.19,6646.91,0.0,1102.81,8897.19
20000,17798.49,13296.05,0.0,2201.51,17798.49
40000,35594.7,26722.32,0.0,4405.3,35594.7
60000,53395.44,39887.78,0.0,6604.56,53395.44
80000,71199.92,53127.04,0.0,8800.08,71199.92
100000,89002.42,66218.7,0.0,10997.58,89002.42
200000,178012.08,132897.46,0.0,21987.92,178012.08
400000,356031.51,266662.99,0.0,43968.49,356031.51
600000,534014.78,400181.11,0.0,65985.22,534014.78
800000,712024.33,531938.51,0.0,87975.67,712024.33
1000000,890018.13,668526.66,0.0,109981.87,890018.13
