Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.78,1.0,0.010000000000000007,0.22,1.78
3,2.73,2.0,0.020000000000000014,0.27,2.73
100,89.21,66.62,0.49510000000000004,10.79,89.21
200,178.2,132.52,0.9792999999999998,21.8,178.2
2000,1790.82,1302.17,9.6036,209.18,1790.82
10000,8955.69,6264.95,45.912899999999965,1044.31,8955.69
20000,17917.52,12148.58,88.17500000000001,2082.48,17917.52
40000,35830.01,23240.19,167.33359999999993,4169.99,35830.01
60000,53753.49,33878.67,241.93900000000008,6246.51,53753.49
80000,71686.3,43922.5,311.2799,8313.7,71686.3
100000,89615.77,53647.36,378.7811000000001,10384.23,89615.77
200000,179315.26,97655.95,677.1102999999999,20684.74,179315.26
400000,358851.59,169659.68,1156.7627999999997,41148.41,358851.59
600000,538452.59,227828.16,1538.625,61547.41,538452.59
800000,718138.35,277954.05,1860.1113,81861.65,718138.35
1000000,897859.23,321204.58,2135.0833999999995,102140.77,897859.23
