Timestep,Value_at_Risk
2,0.04
3,0.08
100,3.1699999999999995
200,5.545999999999999
2000,28.131999999999994
10000,59.122
20000,73.62799999999999
40000,85.37199999999999
60000,94.352
80000,97.83
200000,114.962
400000,117.232
600000,123.886
800000,126.622
1000000,127.64799999999998
