Timestep,Value_at_Risk
2,0.05
3,0.05400000000000034
100,3.0780000000000016
200,5.4
2000,23.612000000000002
10000,49.028000000000006
20000,60.368
40000,68.63900000000002
60000,76.658
80000,79.254
200000,91.38600000000002
400000,95.531
600000,100.656
800000,103.50500000000001
1000000,106.49300000000002
