Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.87,2.0,0.020000000000000014,0.13,1.87
3,2.77,2.0,0.020000000000000014,0.23,2.77
100,89.55,66.7,0.5029,10.45,89.55
200,179.44,132.8,0.9958999999999995,20.56,179.44
2000,1791.07,1281.78,9.4486,208.93,1791.07
10000,8959.53,5848.86,42.67939999999999,1040.47,8959.53
20000,17926.7,10776.51,77.40709999999996,2073.3,17926.7
40000,35876.84,18899.52,132.3504,4123.16,35876.84
60000,53837.52,25680.04,177.0996000000001,6162.48,53837.52
80000,71796.88,31650.14,215.18840000000003,8203.12,71796.88
