Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,1.0,0.010000000000000007,0.2,1.8
3,2.61,2.0,0.0599999999999999,0.39,2.61
100,88.2,66.3,1.9649999999999996,11.8,88.2
200,176.48,131.26,3.8397999999999994,23.52,176.48
2000,1769.57,1186.6,30.112800000000004,230.43,1769.57
10000,8909.5,4546.32,90.39680000000003,1090.5,8909.5
20000,17868.8,7423.47,130.73790000000005,2131.2,17868.8
40000,35820.28,10975.82,177.24340000000004,4179.72,35820.28
60000,53784.71,13599.32,209.75719999999998,6215.29,53784.71
80000,71768.48,15284.8,231.39200000000005,8231.52,71768.48
