Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.62,2.0,0.13000000000000025,0.38,1.62
3,2.57,2.0,0.13000000000000025,0.43,2.57
100,84.19,65.33,4.207699999999998,15.81,84.19
200,168.98,127.59,8.128100000000003,31.02,168.98
2000,1725.44,924.09,54.49510000000001,274.56,1725.44
10000,8777.93,2152.94,119.43360000000004,1222.07,8777.93
20000,17655.64,2659.42,144.86380000000003,2344.36,17655.64
40000,35433.94,3139.14,169.32109999999997,4566.06,35433.94
60000,53225.15,3403.76,182.49690000000007,6774.85,53225.15
80000,71022.59,3574.6,190.84349999999992,8977.41,71022.59
