Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.83,0.09,0.0,0.17,1.83
3,2.69,0.14,0.0,0.31,2.69
100,89.4,27.09,0.0,10.6,89.4
200,178.75,57.36,0.0,21.25,178.75
2000,1788.85,694.42,0.0,211.15,1788.85
10000,8947.7,3842.69,0.0,1052.3,8947.7
20000,17894.32,7833.74,0.0,2105.68,17894.32
40000,35788.57,15866.61,0.0,4211.43,35788.57
60000,53692.72,23766.48,0.0,6307.28,53692.72
80000,71590.78,31452.89,0.0,8409.22,71590.78
100000,89491.73,39402.12,0.0,10508.27,89491.73
200000,178983.15,77271.85,0.0,21016.85,178983.15
400000,357993.06,156060.02,0.0,42006.94,357993.06
600000,537002.08,237766.08,0.0,62997.92,537002.08
800000,715979.39,314886.54,0.0,84020.61,715979.39
1000000,894989.4,393895.97,0.0,105010.6,894989.4
