Timestep,Iteration,Total Reward,Suboptimal Arms,Total Regret,Zeros Count,Ones Count
2,1,1.0,2,0.02,1,1
3,1,2.0,3,0.02,1,2
100,1,91.0,100,0.52,9,91
200,1,180.0,200,1.02,20,180
2000,1,1799.0,1967,10.01,201,1799
10000,1,8964.0,9789,49.84,1036,8964
20000,1,17887.0,19612,99.76,2113,17887
40000,1,35756.0,39220,199.51,4244,35756
60000,1,53733.0,58904,299.67,6267,53733
80000,1,71630.0,78544,399.48,8370,71630
100000,1,89574.0,98216,499.93,10426,89574
200000,1,179161.0,166168,850.62,20839,179161
400000,1,359132.0,172888,900.96,40868,359132
600000,1,539075.0,179474,950.46,60925,539075
800000,1,718923.0,186061,999.76,81077,718923
1000000,1,898762.0,192858,1050.97,101238,898762
2,2,2.0,2,0.02,0,2
3,2,3.0,3,0.03,0,3
100,2,79.0,95,0.64,21,79
200,2,170.0,194,1.14,30,170
2000,2,1789.0,1665,8.67,211,1789
10000,2,8990.0,1935,10.72,1010,8990
20000,2,17943.0,2296,13.44,2057,17943
40000,2,35989.0,2988,18.61,4011,35989
60000,2,54027.0,3628,23.38,5973,54027
80000,2,71976.0,4270,28.18,8024,71976
100000,2,89954.0,4950,33.31,10046,89954
200000,2,179873.0,8328,58.62,20127,179873
400000,2,359926.0,15071,109.06,40074,359926
600000,2,539871.0,21675,158.65,60129,539871
800000,2,719867.0,28480,209.91,80133,719867
1000000,2,899823.0,35039,258.98,100177,899823
2,3,1.0,2,0.02,1,1
3,3,2.0,3,0.03,1,2
100,3,90.0,100,0.92,10,90
200,3,183.0,189,1.81,17,183
2000,3,1792.0,1952,19.34,208,1792
10000,3,8903.0,9796,97.12,1097,8903
20000,3,17843.0,19503,187.86,2157,17843
40000,3,35694.0,37281,285.06,4306,35694
60000,3,53711.0,37984,290.32,6289,53711
80000,3,71720.0,38697,295.58,8280,71720
100000,3,89689.0,39352,300.59,10311,89689
200000,3,179699.0,42789,326.29,20301,179699
400000,3,359770.0,49559,376.54,40230,359770
600000,3,539667.0,56197,426.71,60333,539667
800000,3,719436.0,62865,476.7,80564,719436
1000000,3,899614.0,69525,526.48,100386,899614
2,4,2.0,2,0.02,0,2
3,4,3.0,3,0.03,0,3
100,4,92.0,93,0.81,8,92
200,4,182.0,148,1.1,18,182
2000,4,1781.0,671,4.05,219,1781
10000,4,8935.0,8531,44.55,1065,8935
20000,4,17899.0,18371,103.37,2101,17899
40000,4,35734.0,38070,203.49,4266,35734
60000,4,53587.0,57733,304.58,6413,53587
80000,4,71496.0,62590,330.59,8504,71496
100000,4,89506.0,63268,335.7,10494,89506
200000,4,179520.0,66666,361.29,20480,179520
400000,4,359546.0,73261,410.55,40454,359546
600000,4,539589.0,79960,460.64,60411,539589
800000,4,719464.0,86604,510.54,80536,719464
1000000,4,899480.0,93303,560.7,100520,899480
2,5,2.0,2,0.02,0,2
3,5,3.0,3,0.03,0,3
100,5,88.0,98,0.96,12,88
200,5,177.0,196,1.93,23,177
2000,5,1791.0,699,6.85,209,1791
10000,5,8993.0,964,8.91,1007,8993
20000,5,17976.0,3532,22.57,2024,17976
40000,5,35924.0,4184,27.42,4076,35924
60000,5,53951.0,4858,32.48,6049,53951
80000,5,72012.0,5517,37.49,7988,72012
100000,5,90026.0,6197,42.71,9974,90026
200000,5,179861.0,9560,67.79,20139,179861
400000,5,359819.0,16148,117.32,40181,359819
600000,5,539613.0,25900,183.17,60387,539613
800000,5,719472.0,32574,233.52,80528,719472
1000000,5,899493.0,39254,283.06,100507,899493
2,6,2.0,2,0.02,0,2
3,6,3.0,3,0.03,0,3
100,6,90.0,94,0.93,10,90
200,6,183.0,194,1.93,17,183
2000,6,1796.0,1935,18.92,204,1796
10000,6,8937.0,9810,77.88,1063,8937
20000,6,17895.0,19652,127.87,2105,17895
40000,6,35819.0,39327,227.91,4181,35819
60000,6,53823.0,54398,304.94,6177,53823
80000,6,71823.0,55070,310.03,8177,71823
100000,6,89695.0,55745,315.14,10305,89695
200000,6,179599.0,59047,340.18,20401,179599
400000,6,359519.0,65740,390.4,40481,359519
600000,6,539436.0,72391,440.29,60564,539436
800000,6,719425.0,78870,488.72,80575,719425
1000000,6,899250.0,85493,538.21,100750,899250
2,7,2.0,2,0.02,0,2
3,7,2.0,3,0.03,1,2
100,7,90.0,30,0.27,10,90
200,7,181.0,34,0.3,19,181
2000,7,1803.0,114,0.87,197,1803
10000,7,9054.0,350,2.7,946,9054
20000,7,18013.0,867,6.16,1987,18013
40000,7,35952.0,1534,11.18,4048,35952
60000,7,53966.0,2217,16.29,6034,53966
80000,7,71936.0,3557,27.99,8064,71936
100000,7,89874.0,5669,44.64,10126,89874
200000,7,179878.0,9123,70.54,20122,179878
400000,7,360055.0,15980,122.16,39945,360055
600000,7,539854.0,22780,173.17,60146,539854
800000,7,719765.0,29403,222.65,80235,719765
1000000,7,899832.0,36049,272.26,100168,899832
2,8,2.0,2,0.02,0,2
3,8,3.0,3,0.03,0,3
100,8,85.0,98,0.96,15,85
200,8,176.0,197,1.94,24,176
2000,8,1778.0,1970,13.58,222,1778
10000,8,8952.0,9843,53.6,1048,8952
20000,8,17892.0,19690,103.64,2108,17892
40000,8,35816.0,39360,203.77,4184,35816
60000,8,53737.0,59030,303.8,6263,53737
80000,8,71619.0,76046,390.76,8381,71619
100000,8,89497.0,95708,490.7,10503,89497
200000,8,179187.0,138076,710.89,20813,179187
400000,8,359134.0,144726,760.64,40866,359134
