Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,0.02,0.001,0.2,1.8
3,2.7,0.02,0.001,0.3,2.7
100,89.05,4.99,0.22519999999999998,10.95,89.05
200,177.91,10.44,0.4709000000000001,22.09,177.91
2000,1786.67,80.32,3.6159000000000017,213.33,1786.67
10000,8942.28,183.32,8.247099999999998,1057.72,8942.28
20000,17888.97,238.02,10.708800000000002,2111.03,17888.97
40000,35782.27,340.78,15.332199999999991,4217.73,35782.27
60000,53672.82,441.13,19.849000000000004,6327.18,53672.82
80000,71567.06,541.73,24.380200000000013,8432.94,71567.06
200000,178957.0,1141.37,51.36449999999998,21043.0,178957.0
400000,357907.95,2147.48,96.63909999999998,42092.05,357907.95
600000,536869.09,3150.52,141.77559999999997,63130.91,536869.09
800000,715800.53,4146.47,186.58860000000013,84199.47,715800.53
1000000,894760.77,5146.22,231.57809999999995,105239.23,894760.77
