Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,0.01,0.0005,0.2,1.8
3,2.7,0.03,0.001,0.3,2.7
100,89.13,7.53,0.0928,10.87,89.13
200,178.02,19.02,0.25210000000000005,21.98,178.02
2000,1788.4,301.14,1.7345999999999997,211.6,1788.4
10000,8946.71,1879.92,4.052999999999997,1053.29,8946.71
20000,17894.22,3948.72,5.663900000000002,2105.78,17894.22
40000,35789.24,8124.83,8.726799999999995,4210.76,35789.24
60000,53680.91,12277.07,11.763699999999998,6319.09,53680.91
80000,71576.64,16114.03,14.758700000000001,8423.36,71576.64
200000,178976.02,42992.93,32.81240000000002,21023.98,178976.02
400000,357943.56,86598.95,62.91749999999999,42056.44,357943.56
600000,536920.5,127913.03,92.82650000000004,63079.5,536920.5
800000,715865.92,170097.93,122.8134,84134.08,715865.92
1000000,894839.97,212363.34,152.83880000000008,105160.03,894839.97
