Timestep,Value_at_Risk
2,0.15000000000000002
3,0.30000000000000004
100,11.250250000000001
200,22.375
2000,194.48325
10000,821.72425
20000,1581.1592500000002
40000,3084.9315
60000,4587.429
80000,6087.748
100000,7590.197
