Timestep,Value_at_Risk
2,0.1
3,0.2
100,5.2
200,9.801
2000,50.004
10000,84.00999999999999
20000,96.006
40000,113.312
60000,145.97809999999987
80000,175.3288999999999
100000,209.7557
