Timestep,Value_at_Risk
2,0.175
3,0.35
100,13.075125
200,25.9875
2000,223.84662500000002
10000,954.9471249999999
20000,1839.544625
40000,3595.0907500000003
60000,5347.9945
80000,7098.679
100000,8850.2985
