Timestep,Value_at_Risk
2,0.1
3,0.2
100,4.9
200,9.3
2000,44.2
10000,74.12999999999997
20000,83.005
40000,103.54050000000001
60000,139.95799999999997
80000,172.35049999999984
100000,206.52899999999985
