Timestep,Value_at_Risk
2,0.01
3,0.01
100,0.26
200,0.52
2000,5.514
10000,26.848000000000003
20000,51.179
40000,89.49300000000001
60000,130.60600000000002
80000,163.94500000000002
100000,203.506
