Timestep,Value_at_Risk
2,0.01
3,0.01
100,0.26
200,0.5205
2000,5.7045
10000,27.7275
20000,52.31549999999999
40000,91.72699999999999
60000,137.1225
80000,173.6505
100000,207.4035
