Timestep,Value_at_Risk
2,0.1
3,0.2
100,4.910000000000003
200,7.505000000000001
2000,24.21
10000,35.425000000000004
20000,52.53600000000001
40000,81.55900000000005
60000,110.80050000000001
80000,141.64900000000003
100000,152.36350000000002
