Timestep,Value_at_Risk
2,0.0
3,0.0
100,0.4210000000000001
200,0.89
2000,9.63
10000,48.510999999999996
20000,97.202
40000,194.33100000000002
60000,291.594
80000,388.642
100000,485.27099999999996
