Timestep,Value_at_Risk
2,0.15625
3,0.28125
100,7.9576875000000005
200,15.787624999999998
2000,102.14306250000001
10000,156.97056250000003
20000,187.95718750000003
40000,227.63687500000006
60000,256.6515625
80000,280.8156875
100000,305.89818750000006
