Timestep,Value_at_Risk
2,0.1
3,0.2
100,5.202000000000001
200,11.202
2000,38.10900000000001
10000,56.51900000000006
20000,62.122000000000114
40000,65.92500000000013
60000,72.46000000000008
80000,81.17600000000003
100000,81.37400000000004
