Timestep,Value_at_Risk
2,0.01
3,0.0125
100,0.335025
200,0.6752
2000,6.834900000000001
10000,38.17017500000001
20000,78.9684
40000,154.56827500000003
60000,228.99982500000002
80000,306.528725
100000,379.13820000000004
