Timestep,Value_at_Risk
2,0.1
3,0.2
100,5.100999999999999
200,9.8
2000,49.504999999999995
10000,83.10899999999998
20000,95.10899999999998
40000,117.82939999999996
60000,167.14759999999998
80000,206.49909999999988
100000,236.4259999999999
