Timestep,Value_at_Risk
2,0.01
3,0.01
100,0.25
200,0.54
2000,6.092900000000001
10000,28.597200000000008
20000,56.184400000000004
40000,115.82490000000001
60000,164.27190000000002
80000,209.03900000000002
100000,256.4346
