Timestep,Value_at_Risk
2,0.0125
3,0.012506250000000002
100,0.3968875
200,0.8145125
2000,8.29259375
10000,46.63998125
20000,93.49336875
40000,184.96751875
60000,275.42379374999996
80000,361.2471437500001
100000,446.56349374999996
