Timestep,Value_at_Risk
2,0.1
3,0.2
100,5.001999999999998
200,9.902999999999997
2000,36.604
10000,53.80799999999999
20000,64.85889999999995
40000,103.16549999999995
60000,141.39489999999995
80000,174.42769999999987
100000,200.47499999999977
