Timestep,Value_at_Risk
2,0.01
3,0.01
100,0.36
200,0.6908000000000003
2000,6.567600000000003
10000,30.128100000000014
20000,65.43120000000002
40000,118.77870000000001
60000,167.81380000000007
80000,231.27660000000003
100000,276.1275000000001
