Timestep,Value_at_Risk
2,0.015
3,0.015
100,0.570025
200,1.14275
2000,11.8199
10000,58.85185
20000,114.815125
40000,220.59970000000004
60000,332.20547500000004
80000,434.24255
100000,537.0948000000001
