Timestep,Value_at_Risk
2,0.1640625
3,0.2953125
100,8.214421875
200,16.37190625
2000,93.30076562500003
10000,148.91014062500003
20000,182.55679687500003
40000,222.76671875000002
60000,251.33539062500006
80000,277.22142187500003
100000,302.742046875
