Timestep,Value_at_Risk
2,0.01
3,0.01
100,0.30049999999999993
200,0.6305
2000,7.071000000000001
10000,31.693499999999997
20000,57.672
40000,106.69649999999999
60000,165.9285
80000,204.908
100000,259.065
