Timestep,Value_at_Risk
2,0.13333333333333333
3,0.26666666666666666
100,6.368444444444442
200,11.04611111111111
2000,42.76577777777777
10000,71.34668888888888
20000,99.15479999999997
40000,161.3896555555555
60000,229.51071111111105
80000,283.87244444444434
100000,330.3828999999998
