Timestep,Value_at_Risk
2,0.1
3,0.2
100,7.500500000000001
200,14.95
2000,132.1565
10000,550.9085
20000,1057.3385
40000,2059.713
60000,3061.998
80000,4062.5009999999997
100000,5065.669
