Timestep,Value_at_Risk
2,0.010625
3,0.0106265625
100,0.396721875
200,0.831378125
2000,8.5686484375
10000,48.0909953125
20000,96.74659218750001
40000,191.2096296875
60000,283.8691984375
80000,371.9197859375001
100000,451.7203734375001
