Timestep,Value_at_Risk
2,0.01
3,0.01
100,0.1910000000000001
200,0.4
2000,3.785
10000,17.345
20000,33.012
40000,64.39800000000001
60000,93.266
80000,124.854
200000,272.531
400000,471.56
600000,643.8860000000001
800000,788.8240000000001
1000000,932.067
