Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.87,1.0,0.0,0.13,1.87
3,2.76,2.0,0.010000000000000007,0.24,2.76
100,89.48,64.46,0.15590000000000015,10.52,89.48
200,178.99,126.56,0.3050000000000001,21.01,178.99
2000,1787.88,1269.92,3.1438000000000015,212.12,1787.88
10000,8934.55,6253.6,14.826299999999987,1065.45,8934.55
20000,17863.02,12453.84,29.32670000000003,2136.98,17863.02
40000,35738.35,24853.84,58.32110000000005,4261.65,35738.35
60000,53604.41,37253.84,87.32039999999998,6395.59,53604.41
80000,71467.21,49653.84,116.32039999999988,8532.79,71467.21
100000,89340.51,62053.84,145.32039999999986,10659.49,89340.51
200000,178697.17,124053.84,290.32039999999995,21302.83,178697.17
400000,357432.9,248053.84,580.3215000000001,42567.1,357432.9
600000,536156.25,372053.84,870.3215000000005,63843.75,536156.25
800000,714842.25,496053.84,1160.3215000000005,85157.75,714842.25
1000000,893552.22,620053.84,1450.3214999999996,106447.78,893552.22
