Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.049999999999999906,0.19,1.81
3,2.67,1.91,0.09549999999999985,0.33,2.67
100,87.4,48.11,2.405499999999999,12.6,87.4
200,174.54,92.33,4.616500000000003,25.46,174.54
2000,1769.0,588.82,29.441,231.0,1769.0
10000,8934.88,1248.28,62.413999999999994,1065.12,8934.88
20000,17923.83,1512.8,75.64000000000003,2076.17,17923.83
40000,35917.02,1749.71,87.48549999999997,4082.98,35917.02
60000,53909.58,1896.43,94.82150000000006,6090.42,53909.58
80000,71902.04,2002.64,100.13200000000002,8097.96,71902.04
100000,89900.26,2055.9,102.79499999999999,10099.74,89900.26
200000,179894.22,2270.89,113.54449999999997,20105.78,179894.22
400000,359887.09,2481.1,124.05500000000002,40112.91,359887.09
600000,539875.97,2579.74,128.98699999999997,60124.03,539875.97
800000,719874.9,2647.53,132.37650000000002,80125.1,719874.9
1000000,899874.01,2703.99,135.19949999999994,100125.99,899874.01
