Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.65,2.0,0.14000000000000018,0.35,1.65
3,2.56,2.0,0.14000000000000018,0.44,2.56
100,84.82,65.35,4.545000000000001,15.18,84.82
200,169.91,127.1,8.759399999999998,30.09,169.91
2000,1732.33,909.47,58.59059999999999,267.67,1732.33
10000,8828.56,2006.4,122.84769999999992,1171.44,8828.56
20000,17754.9,2442.1,147.82680000000002,2245.1,17754.9
40000,35630.95,2830.56,169.90369999999996,4369.05,35630.95
60000,53513.56,3046.71,182.10800000000006,6486.44,53513.56
80000,71412.37,3185.88,190.15679999999998,8587.63,71412.37
100000,89308.44,3292.45,196.21310000000003,10691.56,89308.44
200000,178780.24,3674.98,217.92159999999993,21219.76,178780.24
400000,357761.49,4004.77,236.69609999999994,42238.51,357761.49
600000,536761.09,4178.39,246.6001,63238.91,536761.09
800000,715762.02,4305.35,253.8289,84237.98,715762.02
1000000,894740.0,4409.99,259.82540000000006,105260.0,894740.0
