Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.79,1.0,0.010000000000000007,0.21,1.79
3,2.68,1.87,0.010000000000000007,0.32,2.68
100,89.34,49.7,0.25110000000000005,10.66,89.34
200,178.25,99.3,0.4984999999999999,21.75,178.25
2000,1785.99,953.58,4.765299999999999,214.01,1785.99
10000,8927.73,4248.26,21.2409,1072.27,8927.73
20000,17853.44,7893.97,39.47030000000001,2146.56,17853.44
40000,35725.64,13758.63,68.79410000000001,4274.36,35725.64
60000,53596.87,18946.41,94.7312,6403.13,53596.87
80000,71476.15,23167.76,115.83689999999996,8523.85,71476.15
100000,89364.81,26663.05,133.31300000000007,10635.19,89364.81
200000,178797.81,38898.98,194.49239999999998,21202.19,178797.81
400000,357725.85,51953.83,259.76660000000004,42274.15,357725.85
600000,536691.01,61442.11,307.20789999999994,63308.99,536691.01
800000,715682.53,66884.8,334.4214999999999,84317.47,715682.53
1000000,894651.64,72057.99,360.2872999999999,105348.36,894651.64
