Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.74,1.0,0.0,0.26,1.74
3,2.63,1.12,0.0,0.37,2.63
100,89.43,49.94,0.0,10.57,89.43
200,178.53,100.48,0.0,21.47,178.53
2000,1788.81,990.28,0.0,211.19,1788.81
10000,8949.82,4905.31,0.0,1050.18,8949.82
20000,17897.9,9559.52,0.0,2102.1,17897.9
40000,35789.8,19432.31,0.0,4210.2,35789.8
60000,53685.91,29611.65,0.0,6314.09,53685.91
80000,71583.86,39977.82,0.0,8416.14,71583.86
100000,89477.45,49601.47,0.0,10522.55,89477.45
200000,178986.66,97547.76,0.0,21013.34,178986.66
400000,357982.13,204969.08,0.0,42017.87,357982.13
600000,536968.65,310136.71,0.0,63031.35,536968.65
800000,715973.3,411375.83,0.0,84026.7,715973.3
1000000,894957.52,511595.44,0.0,105042.48,894957.52
