Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.66,2.0,0.09999999999999981,0.34,1.66
3,2.56,2.0,0.09999999999999981,0.44,2.56
100,87.13,65.92,3.330600000000002,12.87,87.13
200,174.4,129.19,6.242799999999999,25.6,174.4
2000,1764.99,1128.23,34.4725,235.01,1764.99
10000,8921.19,4628.72,76.90649999999997,1078.81,8921.19
20000,17895.93,8363.57,104.4234,2104.07,17895.93
40000,35856.12,14942.56,146.31499999999994,4143.88,35856.12
60000,53819.81,19939.35,175.89070000000007,6180.19,53819.81
80000,71793.69,24250.89,200.6661,8206.31,71793.69
100000,89774.31,27627.32,220.06859999999998,10225.69,89774.31
200000,179710.25,39595.83,286.88940000000014,20289.75,179710.25
400000,359623.48,53189.22,361.7044,40376.52,359623.48
600000,539566.95,62226.51,410.64719999999994,60433.05,539566.95
800000,719539.15,68567.5,444.86780000000016,80460.85,719539.15
1000000,899525.59,73821.06,473.3002,100474.41,899525.59
