Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.78,1.0,0.0,0.22,1.78
3,2.71,1.07,0.0,0.29,2.71
100,89.08,49.74,0.0,10.92,89.08
200,178.52,99.65,0.0,21.48,178.52
2000,1780.96,1021.82,0.0,219.04,1780.96
10000,8895.35,5290.08,0.0,1104.65,8895.35
20000,17793.28,10393.64,0.0,2206.72,17793.28
40000,35597.45,20402.42,0.0,4402.55,35597.45
60000,53394.5,29869.98,0.0,6605.5,53394.5
80000,71193.19,40251.98,0.0,8806.81,71193.19
100000,88989.67,49854.94,0.0,11010.33,88989.67
200000,177991.07,101216.51,0.0,22008.93,177991.07
400000,356011.32,205360.01,0.0,43988.68,356011.32
600000,534004.25,304848.43,0.0,65995.75,534004.25
800000,711987.26,403094.33,0.0,88012.74,711987.26
1000000,889961.7,505614.36,0.0,110038.3,889961.7
