Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.66,1.0,0.09999999999999981,0.34,1.66
3,2.52,2.0,0.09999999999999981,0.48,2.52
100,86.65,65.63,3.312500000000002,13.35,86.65
200,173.66,128.74,6.233299999999999,26.34,173.66
2000,1764.67,1121.63,34.0558,235.33,1764.67
10000,8924.16,4567.94,75.10510000000001,1075.84,8924.16
20000,17893.24,8347.41,104.14400000000003,2106.76,17893.24
40000,35849.79,14493.75,144.17690000000005,4150.21,35849.79
60000,53823.56,19258.67,172.32200000000003,6176.44,53823.56
80000,71803.81,23263.43,195.8447,8196.19,71803.81
100000,89782.34,26518.9,214.52019999999996,10217.66,89782.34
200000,179717.25,39041.61,284.7125000000001,20282.75,179717.25
400000,359639.6,52608.72,359.31010000000015,40360.4,359639.6
600000,539575.54,61896.15,410.3489000000001,60424.46,539575.54
800000,719527.78,67809.35,442.0374999999999,80472.22,719527.78
1000000,899537.85,72337.95,466.5981000000001,100462.15,899537.85
