Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.67,1.0,0.08999999999999991,0.33,1.67
3,2.58,2.0,0.08999999999999991,0.42,2.58
100,86.34,65.88,2.9918999999999984,13.66,86.34
200,173.03,129.7,5.597599999999999,26.97,173.03
2000,1762.03,1143.58,29.64049999999999,237.97,1762.03
10000,8897.63,5335.84,54.3723,1102.37,8897.63
20000,17838.72,10244.38,64.516,2161.28,17838.72
40000,35721.67,20273.75,73.44970000000002,4278.33,35721.67
60000,53618.68,30380.84,79.0895,6381.32,53618.68
80000,71516.17,40451.1,82.2867,8483.83,71516.17
100000,89413.76,49810.71,85.36780000000003,10586.24,89413.76
200000,178897.36,98934.5,92.85409999999997,21102.64,178897.36
400000,357894.47,203192.36,99.12990000000002,42105.53,357894.47
600000,536872.28,305581.75,103.76150000000003,63127.72,536872.28
800000,715869.81,406982.8,106.86299999999994,84130.19,715869.81
1000000,894897.85,514830.56,109.18280000000003,105102.15,894897.85
