Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,1.0,0.04000000000000003,0.28,1.72
3,2.56,2.0,0.04000000000000003,0.44,2.56
100,87.83,66.41,1.3071999999999995,12.17,87.83
200,175.43,131.47,2.5443999999999996,24.57,175.43
2000,1761.96,1222.37,18.8856,238.04,1761.96
10000,8850.35,5624.09,49.81440000000001,1149.65,8850.35
20000,17732.86,10775.74,67.36840000000002,2267.14,17732.86
40000,35522.31,20535.6,84.12919999999998,4477.69,35522.31
60000,53318.88,30010.22,93.38079999999997,6681.12,53318.88
80000,71117.15,39818.21,99.59200000000003,8882.85,71117.15
100000,88912.7,49231.17,104.27039999999997,11087.3,88912.7
200000,177888.73,98304.82,120.17639999999996,22111.27,177888.73
400000,355875.91,193901.16,133.29919999999996,44124.09,355875.91
600000,533870.54,294480.69,139.62839999999994,66129.46,533870.54
800000,711885.98,393822.26,143.53240000000002,88114.02,711885.98
1000000,889871.89,495995.75,147.99200000000002,110128.11,889871.89
