Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.79,1.0,0.0,0.21,1.79
3,2.59,2.0,0.049999999999999906,0.41,2.59
100,88.08,58.61,1.1404999999999998,11.92,88.08
200,176.05,116.62,2.2649000000000017,23.95,176.05
2000,1764.9,1160.62,22.515700000000002,235.1,1764.9
10000,8833.89,5800.61,112.51569999999998,1166.11,8833.89
20000,17670.91,11600.62,225.01519999999994,2329.09,17670.91
40000,35343.09,23200.61,450.0156999999999,4656.91,35343.09
60000,53015.43,34800.63,675.0166,6984.57,53015.43
80000,70692.21,46400.62,900.0157000000005,9307.79,70692.21
100000,88364.99,58000.61,1125.0163000000002,11635.01,88364.99
200000,176747.96,116000.62,2250.015699999998,23252.04,176747.96
400000,353497.36,232000.61,4500.015800000001,46502.64,353497.36
600000,530224.44,348000.63,6750.0161000000035,69775.56,530224.44
800000,706983.63,464000.62,9000.014900000004,93016.37,706983.63
1000000,883752.14,580000.61,11250.015500000005,116247.86,883752.14
