Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.010000000000000007,0.27,1.73
3,2.58,1.14,0.010000000000000007,0.42,2.58
100,89.11,57.08,0.2879,10.89,89.11
200,178.54,114.58,0.5753999999999998,21.46,178.54
2000,1784.68,1149.58,5.750400000000001,215.32,1784.68
10000,8920.72,5749.58,28.750400000000003,1079.28,8920.72
20000,17841.76,11499.58,57.497699999999966,2158.24,17841.76
40000,35686.13,22999.58,114.99769999999997,4313.87,35686.13
60000,53533.86,34499.58,172.49769999999992,6466.14,53533.86
80000,71380.91,45999.58,229.99769999999992,8619.09,71380.91
100000,89222.99,57499.58,287.4977,10777.01,89222.99
200000,178441.03,114999.58,574.9977000000002,21558.97,178441.03
400000,356865.27,229999.58,1150.0004,43134.73,356865.27
600000,535318.97,344999.58,1725.0004000000004,64681.03,535318.97
800000,713772.46,459999.58,2300.0004,86227.54,713772.46
1000000,892200.25,574999.58,2875.0004,107799.75,892200.25
