Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.77,1.0,0.010000000000000007,0.23,1.77
3,2.59,2.0,0.020000000000000014,0.41,2.59
100,89.41,64.75,0.45870000000000033,10.59,89.41
200,178.46,129.26,0.9086999999999996,21.54,178.46
2000,1791.91,1290.26,9.007200000000001,208.09,1791.91
10000,8948.52,6450.25,45.00749999999999,1051.48,8948.52
20000,17903.37,12900.26,90.00609999999998,2096.63,17903.37
40000,35814.22,25800.25,180.00459999999998,4185.78,35814.22
60000,53730.38,38700.27,270.0049000000001,6269.62,53730.38
80000,71640.85,51600.26,360.0045999999999,8359.15,71640.85
100000,89546.32,64500.25,450.0045999999999,10453.68,89546.32
200000,179092.99,129000.26,900.0050000000003,20907.01,179092.99
400000,358201.19,258000.25,1800.0075000000004,41798.81,358201.19
600000,537275.21,387000.27,2700.0087,62724.79,537275.21
800000,716398.92,516000.26,3600.0087000000003,83601.08,716398.92
1000000,895505.55,645000.25,4500.0087,104494.45,895505.55
