Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.79,1.0,0.0,0.21,1.79
3,2.74,1.05,0.0,0.26,2.74
100,89.03,38.77,0.0,10.97,89.03
200,178.13,76.77,0.0,21.87,178.13
2000,1780.13,760.77,0.0,219.87,1780.13
10000,8899.25,3800.77,0.0,1100.75,8899.25
20000,17797.3,7600.77,0.0,2202.7,17797.3
40000,35595.52,15200.77,0.0,4404.48,35595.52
60000,53397.56,22800.77,0.0,6602.44,53397.56
80000,71199.46,30400.77,0.0,8800.54,71199.46
100000,89004.26,38000.77,0.0,10995.74,89004.26
200000,178007.37,76000.77,0.0,21992.63,178007.37
400000,355975.1,152000.77,0.0,44024.9,355975.1
600000,533988.23,228000.77,0.0,66011.77,533988.23
800000,711977.11,304000.77,0.0,88022.89,711977.11
1000000,889979.17,380000.77,0.0,110020.83,889979.17
