Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.04000000000000003,0.27,1.73
3,2.61,2.0,0.13000000000000025,0.39,2.61
100,85.85,59.22,3.7202999999999986,14.15,85.85
200,170.98,117.56,7.386899999999996,29.02,170.98
2000,1705.62,1167.56,73.3869,294.38,1705.62
10000,8535.53,5834.22,366.7203,1464.47,8535.53
20000,17069.55,11667.56,733.3868999999997,2930.45,17069.55
40000,34134.44,23334.22,1466.7202999999995,5865.56,34134.44
60000,51201.5,35000.9,2200.0544999999997,8798.5,51201.5
80000,68262.7,46667.56,2933.3869,11737.3,68262.7
100000,85326.06,58334.22,3666.720300000002,14673.94,85326.06
200000,170674.02,116667.56,7333.386900000003,29325.98,170674.02
400000,341325.32,233334.22,14666.720300000004,58674.68,341325.32
600000,512000.53,350000.9,22000.0545,87999.47,512000.53
800000,682639.75,466667.56,29333.386899999998,117360.25,682639.75
1000000,853316.63,583334.22,36666.72029999999,146683.37,853316.63
