Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,1.0,0.0499999999999999,0.25,1.75
3,2.58,1.84,0.0835999999999999,0.42,2.58
100,87.44,31.91,1.4367,12.56,87.44
200,175.44,59.18,2.6623,24.56,175.44
2000,1775.82,317.58,14.2907,224.18,1775.82
10000,8918.87,725.88,32.66620000000002,1081.13,8918.87
20000,17861.99,865.6,38.9537,2138.01,17861.99
40000,35753.5,1002.76,45.125800000000005,4246.5,35753.5
60000,53645.46,1064.85,47.9207,6354.54,53645.46
80000,71541.56,1125.57,50.6528,8458.44,71541.56
200000,178951.93,1285.03,57.828499999999984,21048.07,178951.93
400000,357943.48,1400.76,63.03659999999997,42056.52,357943.48
600000,536946.87,1467.13,66.02389999999997,63053.13,536946.87
800000,715920.29,1505.74,67.7606,84079.71,715920.29
1000000,894921.79,1574.1,70.83669999999998,105078.21,894921.79
