Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,2.0,0.02,0.2,1.8
3,2.71,2.0,0.02,0.29,2.71
100,89.15,61.26,0.4605999999999999,10.85,89.15
200,178.25,123.96,0.9245,21.75,178.25
2000,1791.09,1198.47,8.785999999999998,208.91,1791.09
10000,8961.46,5445.41,38.8486,1038.54,8961.46
20000,17932.48,9707.17,68.0103,2067.52,17932.48
40000,35887.43,16160.81,111.143,4112.57,35887.43
60000,53854.61,20303.08,137.46659999999997,6145.39,53854.61
80000,71835.1,23342.97,156.7693,8164.9,71835.1
200000,179781.12,34473.74,225.2028000000001,20218.88,179781.12
400000,359714.83,45292.35,290.6303,40285.17,359714.83
600000,539699.75,49570.58,316.96550000000013,60300.25,539699.75
800000,719658.89,52945.97,337.7001,80341.11,719658.89
1000000,899650.61,56295.36,356.9298000000001,100349.39,899650.61
